        f (GHz),            V_inc[1][1] (V),            Re{V[1][1]} (V),            Im{V[1][1]} (V),            Re{V[2][1]} (V),            Im{V[2][1]} (V),            Re{V[3][1]} (V),            Im{V[3][1]} (V),            Re{V[4][1]} (V),            Im{V[4][1]} (V),            V_inc[2][2] (V),            Re{V[1][2]} (V),            Im{V[1][2]} (V),            Re{V[2][2]} (V),            Im{V[2][2]} (V),            Re{V[3][2]} (V),            Im{V[3][2]} (V),            Re{V[4][2]} (V),            Im{V[4][2]} (V),            V_inc[3][3] (V),            Re{V[1][3]} (V),            Im{V[1][3]} (V),            Re{V[2][3]} (V),            Im{V[2][3]} (V),            Re{V[3][3]} (V),            Im{V[3][3]} (V),            Re{V[4][3]} (V),            Im{V[4][3]} (V),            V_inc[4][4] (V),            Re{V[1][4]} (V),            Im{V[1][4]} (V),            Re{V[2][4]} (V),            Im{V[2][4]} (V),            Re{V[3][4]} (V),            Im{V[3][4]} (V),            Re{V[4][4]} (V),            Im{V[4][4]} (V)
 1.76000000e+02,        +7.071067811865e+00,        +7.127550432774e+00,        -8.530846854982e-01,        -1.281352593746e+00,        -3.966651171752e+00,        -4.570685436223e+00,        +1.660300901518e+00,        +2.291694312916e-01,        -1.040332337691e+00,        +7.071067811865e+00,        -1.281352593746e+00,        -3.966651171752e+00,        +7.123789175741e+00,        -8.670042250141e-01,        +2.266195577891e-01,        -1.037964465084e+00,        -4.567110404851e+00,        +1.666869927031e+00,        +7.071067811865e+00,        -4.570685436223e+00,        +1.660300901518e+00,        +2.266195577891e-01,        -1.037964465084e+00,        +7.133488203553e+00,        -8.577214416536e-01,        -1.278356920954e+00,        -3.967455174066e+00,        +7.071067811865e+00,        +2.291694312916e-01,        -1.040332337691e+00,        -4.567110404851e+00,        +1.666869927031e+00,        -1.278356920954e+00,        -3.967455174066e+00,        +7.128715556655e+00,        -8.643946436141e-01
 1.77600000e+02,        +7.071067811865e+00,        +7.059707791356e+00,        -9.728700321887e-01,        -1.394199423335e+00,        -3.907571503572e+00,        -4.488393885738e+00,        +1.834264444673e+00,        +2.793267755965e-01,        -1.087372898383e+00,        +7.071067811865e+00,        -1.394199423335e+00,        -3.907571503572e+00,        +7.055433921198e+00,        -9.866585321279e-01,        +2.769102530642e-01,        -1.084815613677e+00,        -4.484345532446e+00,        +1.840599934092e+00,        +7.071067811865e+00,        -4.488393885738e+00,        +1.834264444673e+00,        +2.769102530642e-01,        -1.084815613677e+00,        +7.065613289424e+00,        -9.777538283394e-01,        -1.391259102617e+00,        -3.908468801583e+00,        +7.071067811865e+00,        +2.793267755965e-01,        -1.087372898383e+00,        -4.484345532446e+00,        +1.840599934092e+00,        -1.391259102617e+00,        -3.908468801583e+00,        +7.060296769343e+00,        -9.841716407519e-01
 1.79200000e+02,        +7.071067811865e+00,        +6.985407978495e+00,        -1.087916559140e+00,        -1.501695430570e+00,        -3.842533767460e+00,        -4.398413684064e+00,        +2.003164816735e+00,        +3.240858115783e-01,        -1.140053408201e+00,        +7.071067811865e+00,        -1.501695430570e+00,        -3.842533767460e+00,        +6.980643797441e+00,        -1.101534424972e+00,        +3.218158839938e-01,        -1.137316118515e+00,        -4.393915302584e+00,        +2.009227098926e+00,        +7.071067811865e+00,        -4.398413684064e+00,        +2.003164816735e+00,        +3.218158839938e-01,        -1.137316118515e+00,        +6.991272795525e+00,        -1.093043085661e+00,        -1.498813925821e+00,        -3.843518036935e+00,        +7.071067811865e+00,        +3.240858115783e-01,        -1.140053408201e+00,        -4.393915302584e+00,        +2.009227098926e+00,        -1.498813925821e+00,        -3.843518036935e+00,        +6.985434360809e+00,        -1.099164489726e+00
 1.80800000e+02,        +7.071067811865e+00,        +6.905013107597e+00,        -1.197843337649e+00,        -1.603378316151e+00,        -3.772201977189e+00,        -4.301109986477e+00,        +2.166600721581e+00,        +3.629657712509e-01,        -1.197700541987e+00,        +7.071067811865e+00,        -1.603378316151e+00,        -3.772201977189e+00,        +6.899784750897e+00,        -1.211254319461e+00,        +3.608547702526e-01,        -1.194793640607e+00,        -4.296188658711e+00,        +2.172353216051e+00,        +7.071067811865e+00,        -4.301109986477e+00,        +2.166600721581e+00,        +3.608547702526e-01,        -1.194793640607e+00,        +6.910829470867e+00,        -1.203208152923e+00,        -1.600558388777e+00,        -3.773266877684e+00,        +7.071067811865e+00,        +3.629657712508e-01,        -1.197700541987e+00,        -4.296188658711e+00,        +2.172353216051e+00,        -1.600558388777e+00,        -3.773266877684e+00,        +6.904494814467e+00,        -1.208994912794e+00
 1.82400000e+02,        +7.071067811865e+00,        +6.818910351612e+00,        -1.302294932754e+00,        -1.698880141572e+00,        -3.697277523256e+00,        -4.196872820412e+00,        +2.324196141323e+00,        +3.955805706056e-01,        -1.259602713396e+00,        +7.071067811865e+00,        -1.698880141572e+00,        -3.697277523256e+00,        +6.813247242219e+00,        -1.315466526319e+00,        +3.936398375674e-01,        -1.256537470240e+00,        -4.191558937617e+00,        +2.329605748680e+00,        +7.071067811865e+00,        -4.196872820412e+00,        +2.324196141323e+00,        +3.936398375674e-01,        -1.256537470240e+00,        +6.824671065094e+00,        -1.307893540501e+00,        -1.696123885816e+00,        -3.698416775885e+00,        +7.071067811865e+00,        +3.955805706056e-01,        -1.259602713396e+00,        -4.191558937617e+00,        +2.329605748680e+00,        -1.696123885816e+00,        -3.698416775885e+00,        +6.817869202330e+00,        -1.313310581499e+00
 1.84000000e+02,        +7.071067811865e+00,        +6.727511329433e+00,        -1.400943802454e+00,        -1.787929231084e+00,        -3.618484665188e+00,        -4.086116485522e+00,        +2.475602693183e+00,        +4.216407235577e-01,        -1.325024585633e+00,        +7.071067811865e+00,        -1.787929231084e+00,        -3.618484665188e+00,        +6.721445592830e+00,        -1.413847555141e+00,        +4.198805464289e-01,        -1.321813031724e+00,        -4.080443229956e+00,        +2.480640104436e+00,        +7.071067811865e+00,        -4.086116485522e+00,        +2.475602693183e+00,        +4.198805464289e-01,        -1.321813031724e+00,        +6.733209707947e+00,        -1.406771711604e+00,        -1.785238117279e+00,        -3.619692121097e+00,        +7.071067811865e+00,        +4.216407235577e-01,        -1.325024585633e+00,        -4.080443229956e+00,        +2.480640104436e+00,        -1.785238117279e+00,        -3.619692121097e+00,        +6.725972525348e+00,        -1.411787431173e+00
 1.85600000e+02,        +7.071067811865e+00,        +6.631250966881e+00,        -1.493493059638e+00,        -1.870349735430e+00,        -3.536556323386e+00,        -3.969278431803e+00,        +2.620502349359e+00,        +4.409529175452e-01,        -1.393221280865e+00,        +7.071067811865e+00,        -1.870349735430e+00,        -3.536556323386e+00,        +6.624816823495e+00,        -1.506104778523e+00,        +4.393824828283e-01,        -1.389876088951e+00,        -3.963281233459e+00,        +2.625142270946e+00,        +7.071067811865e+00,        -3.969278431803e+00,        +2.620502349359e+00,        +4.393824828284e-01,        -1.389876088951e+00,        +6.636880767179e+00,        -1.499545826828e+00,        -1.867724659287e+00,        -3.537826022447e+00,        +7.071067811865e+00,        +4.409529175452e-01,        -1.393221280865e+00,        -3.963281233460e+00,        +2.625142270945e+00,        -1.867724659287e+00,        -3.537826022447e+00,        +6.629242543958e+00,        -1.504132334660e+00
 1.87200000e+02,        +7.071067811865e+00,        +6.530585710858e+00,        -1.579679419361e+00,        -1.946059013109e+00,        -3.452220555515e+00,        -3.846817494342e+00,        +2.758610342910e+00,        +4.534174068717e-01,        -1.463451903143e+00,        +7.071067811865e+00,        -1.946059013109e+00,        -3.452220555515e+00,        +6.523818863278e+00,        -1.591979282235e+00,        +4.520447667545e-01,        -1.459986266660e+00,        -3.840533477284e+00,        +2.762831637139e+00,        +7.071067811865e+00,        -3.846817494342e+00,        +2.758610342910e+00,        +4.520447667545e-01,        -1.459986266660e+00,        +6.536141063240e+00,        -1.585952674884e+00,        -1.943500349237e+00,        -3.453546775086e+00,        +7.071067811865e+00,        +4.534174068717e-01,        -1.463451903143e+00,        -3.840533477284e+00,        +2.762831637139e+00,        -1.943500349237e+00,        -3.453546775086e+00,        +6.528137977308e+00,        -1.590085960860e+00
 1.88800000e+02,        +7.071067811865e+00,        +6.425991035974e+00,        -1.659276129889e+00,        -2.015063048695e+00,        -3.366188056672e+00,        -3.719211423822e+00,        +2.889678058455e+00,        +4.590234437060e-01,        -1.534992035579e+00,        +7.071067811865e+00,        -2.015063048695e+00,        -3.366188056672e+00,        +6.418928067195e+00,        -1.671248703017e+00,        +4.578554979965e-01,        -1.531419548056e+00,        -3.712678856040e+00,        +2.893463801650e+00,        +7.071067811865e+00,        -3.719211423822e+00,        +2.889678058455e+00,        +4.578554979966e-01,        -1.531419548056e+00,        +6.431466379628e+00,        -1.665765588621e+00,        -2.012570706699e+00,        -3.367565350541e+00,        +7.071067811865e+00,        +4.590234437060e-01,        -1.534992035579e+00,        -3.712678856040e+00,        +2.893463801650e+00,        -2.012570706699e+00,        -3.367565350541e+00,        +6.423136009731e+00,        -1.669425619332e+00
 1.90400000e+02,        +7.071067811865e+00,        +6.317958245405e+00,        -1.732095681118e+00,        -2.077450180087e+00,        -3.279140965870e+00,        -3.586953714370e+00,        +3.013495701595e+00,        +4.578430189828e-01,        -1.607144929270e+00,        +7.071067811865e+00,        -2.077450180087e+00,        -3.279140965870e+00,        +6.310636042789e+00,        -1.743729850444e+00,        +4.568855111494e-01,        -1.603479466163e+00,        -3.580211473924e+00,        +3.016833164677e+00,        +7.071067811865e+00,        -3.586953714370e+00,        +3.013495701595e+00,        +4.568855111494e-01,        -1.603479466163e+00,        +6.323348270155e+00,        -1.738797140510e+00,        -2.075023661743e+00,        -3.280564193718e+00,        +7.071067811865e+00,        +4.578430189827e-01,        -1.607144929270e+00,        -3.580211473924e+00,        +3.016833164677e+00,        -2.075023661743e+00,        -3.280564193718e+00,        +6.314729105013e+00,        -1.741967887109e+00
 1.92000000e+02,        +7.071067811865e+00,        +6.206990626278e+00,        -1.797992097244e+00,        -2.133383445320e+00,        -3.191723196576e+00,        -3.450549788794e+00,        +3.129894554213e+00,        +4.500232241796e-01,        -1.679251166345e+00,        +7.071067811865e+00,        -2.133383445320e+00,        -3.191723196576e+00,        +6.199445843829e+00,        -1.809280922105e+00,        +4.492807504924e-01,        -1.675506771022e+00,        -3.443636857405e+00,        +3.132775112464e+00,        +7.071067811865e+00,        -3.450549788794e+00,        +3.129894554213e+00,        +4.492807504924e-01,        -1.675506771022e+00,        +6.212290222796e+00,        -1.804901424908e+00,        -2.131021901504e+00,        -3.193187544476e+00,        +7.071067811865e+00,        +4.500232241796e-01,        -1.679251166345e+00,        -3.443636857405e+00,        +3.132775112464e+00,        -2.131021901504e+00,        -3.193187544476e+00,        +6.203421186980e+00,        -1.807570826754e+00
 1.93600000e+02,        +7.071067811865e+00,        +6.093599069640e+00,        -1.856862649016e+00,        -2.183091883290e+00,        -3.104532439400e+00,        -3.310512650991e+00,        +3.238748651189e+00,        +4.357775686482e-01,        -1.750696649226e+00,        +7.071067811865e+00,        -2.183091883290e+00,        -3.104532439400e+00,        +6.085867638651e+00,        -1.867803149232e+00,        +4.352535991871e-01,        -1.746887424588e+00,        -3.303467644285e+00,        +3.241167631554e+00,        +7.071067811865e+00,        -3.310512650991e+00,        +3.238748651189e+00,        +4.352535991872e-01,        -1.746887424588e+00,        +6.098803289459e+00,        -1.863975762731e+00,        -2.180794169493e+00,        -3.106033431944e+00,        +7.071067811865e+00,        +4.357775686482e-01,        -1.750696649226e+00,        -3.303467644285e+00,        +3.241167631554e+00,        -2.180794169493e+00,        -3.106033431944e+00,        +6.089723294394e+00,        -1.866135632672e+00
 1.95200000e+02,        +7.071067811865e+00,        +5.978297302707e+00,        -1.908648860595e+00,        -2.226861130984e+00,        -3.018113914032e+00,        -3.167358152876e+00,        +3.339975753675e+00,        +4.153765953093e-01,        -1.820918839199e+00,        +7.071067811865e+00,        -2.226861130984e+00,        -3.018113914032e+00,        +5.970413998086e+00,        -1.919241748941e+00,        +4.150735054656e-01,        -1.817058846046e+00,        -3.160218894330e+00,        +3.341932228976e+00,        +7.071067811865e+00,        -3.167358152876e+00,        +3.339975753675e+00,        +4.150735054656e-01,        -1.817058846046e+00,        +5.983401328632e+00,        -1.915961703676e+00,        -2.224625860403e+00,        -3.019647418817e+00,        +7.071067811865e+00,        +4.153765953093e-01,        -1.820918839199e+00,        -3.160218894330e+00,        +3.341932228976e+00,        -2.224625860403e+00,        -3.019647418817e+00,        +5.974148855485e+00,        -1.917607581762e+00
 1.96800000e+02,        +7.071067811865e+00,        +5.861596904598e+00,        -1.953336732445e+00,        -2.265023652839e+00,        -2.932955879064e+00,        -3.021600046752e+00,        +3.433537540382e+00,        +3.891381305343e-01,        -1.889411235929e+00,        +7.071067811865e+00,        -2.265023652839e+00,        -2.932955879064e+00,        +5.853594971353e+00,        -1.963586104874e+00,        +3.890572415898e-01,        -1.885514398893e+00,        -3.014403190137e+00,        +3.435034080289e+00,        +7.071067811865e+00,        -3.021600046752e+00,        +3.433537540382e+00,        +3.890572415898e-01,        -1.885514398893e+00,        +5.866596031340e+00,        -1.960845247319e+00,        -2.262849246139e+00,        -2.934518104317e+00,        +7.071067811865e+00,        +3.891381305343e-01,        -1.889411235929e+00,        -3.014403190137e+00,        +3.435034080289e+00,        -2.262849246139e+00,        -2.934518104317e+00,        +5.857208750966e+00,        -1.961976210285e+00
 1.98400000e+02,        +7.071067811865e+00,        +5.744002285882e+00,        -1.990956150142e+00,        -2.297948917242e+00,        -2.849486845488e+00,        -2.873745003095e+00,        +3.519438986687e+00,        +3.574174833350e-01,        -1.955726152289e+00,        +7.071067811865e+00,        -2.297948917242e+00,        -2.849486845488e+00,        +5.735913127531e+00,        -2.000869145858e+00,        +3.575591107483e-01,        -1.951806173855e+00,        -2.866525706131e+00,        +3.520481375213e+00,        +7.071067811865e+00,        -2.873745003095e+00,        +3.519438986687e+00,        +3.575591107484e-01,        -1.951806173855e+00,        +5.748891910029e+00,        -1.998656252700e+00,        -2.295833648241e+00,        -2.851074331701e+00,        +7.071067811865e+00,        +3.574174833350e-01,        -1.955726152289e+00,        -2.866525706131e+00,        +3.520481375213e+00,        -2.295833648241e+00,        -2.851074331701e+00,        +5.739406343566e+00,        -1.999274686670e+00
