        f (GHz),            I_inc[1][1] (A),            Re{I[1][1]} (A),            Im{I[1][1]} (A),            Re{I[2][1]} (A),            Im{I[2][1]} (A),            Re{I[3][1]} (A),            Im{I[3][1]} (A),            Re{I[4][1]} (A),            Im{I[4][1]} (A),            I_inc[2][2] (A),            Re{I[1][2]} (A),            Im{I[1][2]} (A),            Re{I[2][2]} (A),            Im{I[2][2]} (A),            Re{I[3][2]} (A),            Im{I[3][2]} (A),            Re{I[4][2]} (A),            Im{I[4][2]} (A),            I_inc[3][3] (A),            Re{I[1][3]} (A),            Im{I[1][3]} (A),            Re{I[2][3]} (A),            Im{I[2][3]} (A),            Re{I[3][3]} (A),            Im{I[3][3]} (A),            Re{I[4][3]} (A),            Im{I[4][3]} (A),            I_inc[4][4] (A),            Re{I[1][4]} (A),            Im{I[1][4]} (A),            Re{I[2][4]} (A),            Im{I[2][4]} (A),            Re{I[3][4]} (A),            Im{I[3][4]} (A),            Re{I[4][4]} (A),            Im{I[4][4]} (A)
 2.08000000e+02,        +1.414213562373e-01,        +1.009169505629e-01,        -4.149889022096e-02,        -4.817147269516e-02,        -4.801180408056e-02,        -3.937836735699e-02,        +7.758428037788e-02,        +1.485949946285e-03,        -4.580490309961e-02,        +1.414213562373e-01,        -4.817147269516e-02,        -4.801180408056e-02,        +1.007553393269e-01,        -4.166227688250e-02,        +1.514640081391e-03,        -4.572905893441e-02,        -3.924381476021e-02,        +7.755585752411e-02,        +1.414213562373e-01,        -3.937836735699e-02,        +7.758428037788e-02,        +1.514640081392e-03,        -4.572905893441e-02,        +1.009997897484e-01,        -4.167409185619e-02,        -4.813546421280e-02,        -4.804546229683e-02,        +1.414213562373e-01,        +1.485949946284e-03,        -4.580490309961e-02,        -3.924381476021e-02,        +7.755585752411e-02,        -4.813546421280e-02,        -4.804546229683e-02,        +1.008116993546e-01,        -4.162897187552e-02
 2.09600000e+02,        +1.414213562373e-01,        +9.869179920150e-02,        -4.134301954049e-02,        -4.832862150545e-02,        -4.671993658141e-02,        -3.638121117485e-02,        +7.829613667350e-02,        +3.088832891514e-04,        -4.667293727758e-02,        +1.414213562373e-01,        -4.832862150545e-02,        -4.671993658141e-02,        +9.853152745992e-02,        -4.150177444366e-02,        +3.416075444062e-04,        -4.659831558826e-02,        -3.624995823356e-02,        +7.826070172909e-02,        +1.414213562373e-01,        -3.638121117485e-02,        +7.829613667350e-02,        +3.416075444062e-04,        -4.659831558826e-02,        +9.877186752681e-02,        -4.152143959095e-02,        -4.829352728478e-02,        -4.675377196061e-02,        +1.414213562373e-01,        +3.088832891513e-04,        -4.667293727758e-02,        -3.624995823356e-02,        +7.826070172909e-02,        -4.829352728478e-02,        -4.675377196061e-02,        +9.858589350740e-02,        -4.146778314618e-02
 2.11200000e+02,        +1.414213562373e-01,        +9.651440370749e-02,        -4.107624714356e-02,        -4.844652414575e-02,        -4.548961344416e-02,        -3.340828119312e-02,        +7.888078194414e-02,        -9.141782948267e-04,        -4.746588423417e-02,        +1.414213562373e-01,        -4.844652414575e-02,        -4.548961344416e-02,        +9.635571407319e-02,        -4.123074329167e-02,        -8.775286234278e-04,        -4.739268217919e-02,        -3.328067566795e-02,        +7.883873330529e-02,        +1.414213562373e-01,        -3.340828119312e-02,        +7.888078194414e-02,        -8.775286234279e-04,        -4.739268217919e-02,        +9.659162928692e-02,        -4.125779081987e-02,        -4.841230679765e-02,        -4.552359634551e-02,        +1.414213562373e-01,        -9.141782948269e-04,        -4.746588423417e-02,        -3.328067566795e-02,        +7.883873330529e-02,        -4.841230679765e-02,        -4.552359634551e-02,        +9.640817836109e-02,        -4.119596724014e-02
 2.12800000e+02,        +1.414213562373e-01,        +9.439029953977e-02,        -4.070450283423e-02,        -4.853231155535e-02,        -4.432021603665e-02,        -3.046521277444e-02,        +7.934351923044e-02,        -2.176272060516e-03,        -4.818379848546e-02,        +1.414213562373e-01,        -4.853231155535e-02,        -4.432021603665e-02,        +9.423338863218e-02,        -4.085511340500e-02,        -2.135813711447e-03,        -4.811220105519e-02,        -3.034155662999e-02,        +7.929526307007e-02,        +1.414213562373e-01,        -3.046521277444e-02,        +7.934351923044e-02,        -2.135813711446e-03,        -4.811220105519e-02,        +9.446461364432e-02,        -4.088907365989e-02,        -4.849893447509e-02,        -4.435431994293e-02,        +1.414213562373e-01,        -2.176272060516e-03,        -4.818379848546e-02,        -3.034155662999e-02,        +7.929526307007e-02,        -4.849893447509e-02,        -4.435431994293e-02,        +9.428404733560e-02,        -4.081946577561e-02
 2.14400000e+02,        +1.414213562373e-01,        +9.232436706988e-02,        -4.023392119938e-02,        -4.859263622333e-02,        -4.321051933420e-02,        -2.755699734773e-02,        +7.968983985582e-02,        -3.470896588021e-03,        -4.882731946818e-02,        +1.414213562373e-01,        -4.859263622333e-02,        -4.321051933420e-02,        +9.216938828774e-02,        -4.038101471568e-02,        -3.426752969713e-03,        -4.875749948626e-02,        -2.743754885130e-02,        +7.963578518907e-02,        +1.414213562373e-01,        -2.755699734773e-02,        +7.968983985582e-02,        -3.426752969713e-03,        -4.875749948626e-02,        +9.239570419105e-02,        -4.042142107852e-02,        -4.856006362691e-02,        -4.324472055190e-02,        +1.414213562373e-01,        -3.470896588021e-03,        -4.882731946818e-02,        -2.743754885130e-02,        +7.963578518907e-02,        -4.856006362691e-02,        -4.324472055190e-02,        +9.221834030066e-02,        -4.034442013646e-02
 2.16000000e+02,        +1.414213562373e-01,        +9.032084353992e-02,        -3.967076828251e-02,        -4.863364539537e-02,        -4.215878443609e-02,        -2.468799559436e-02,        +7.992534973952e-02,        -4.792037433509e-03,        -4.939757879991e-02,        +1.414213562373e-01,        -4.863364539537e-02,        -4.215878443609e-02,        +9.016791028281e-02,        -3.981470442617e-02,        -4.744337331053e-03,        -4.932969707780e-02,        -2.457297191820e-02,        +7.986590408238e-02,        +1.414213562373e-01,        -2.468799559436e-02,        +7.992534973952e-02,        -4.744337331053e-03,        -4.932969707780e-02,        +9.038914144819e-02,        -3.986109755506e-02,        -4.860184233144e-02,        -4.219306183852e-02,        +1.414213562373e-01,        -4.792037433509e-03,        -4.939757879991e-02,        -2.457297191820e-02,        +7.986590408238e-02,        -4.860184233144e-02,        -4.219306183852e-02,        +9.021525609011e-02,        -3.977709867298e-02
 2.17600000e+02,        +1.414213562373e-01,        +8.838334321302e-02,        -3.902137424004e-02,        -4.866096740660e-02,        -4.116284621676e-02,        -2.186195889759e-02,        +8.005570173498e-02,        -6.134179573958e-03,        -4.989611244463e-02,        +1.414213562373e-01,        -4.866096740660e-02,        -4.116284621676e-02,        +8.823253243571e-02,        -3.916250035786e-02,        -6.083055947032e-03,        -4.983031807432e-02,        -2.175153910385e-02,        +7.999126741765e-02,        +1.414213562373e-01,        -2.186195889759e-02,        +8.005570173498e-02,        -6.083055947032e-03,        -4.983031807432e-02,        +8.844854302454e-02,        -3.921443172641e-02,        -4.862989975496e-02,        -4.119718102458e-02,        +1.414213562373e-01,        -6.134179573958e-03,        -4.989611244462e-02,        -2.175153910385e-02,        +7.999126741765e-02,        -4.862989975496e-02,        -4.119718102458e-02,        +8.827837309823e-02,        -3.912382996195e-02
 2.19200000e+02,        +1.414213562373e-01,        +8.651488421643e-02,        -3.829207271140e-02,        -4.867970920903e-02,        -4.022019484247e-02,        -1.908205755482e-02,        +8.008653473301e-02,        -7.492308578512e-03,        -5.032477906124e-02,        +1.414213562373e-01,        -4.867970920903e-02,        -4.022019484247e-02,        +8.636624018444e-02,        -3.843072104006e-02,        -7.437897467728e-03,        -5.026120982692e-02,        -1.897638582570e-02,        +8.001750590300e-02,        +1.414213562373e-01,        -1.908205755482e-02,        +8.008653473301e-02,        -7.437897467727e-03,        -5.026120982692e-02,        +8.657693047725e-02,        -3.848775575512e-02,        -4.864934367329e-02,        -4.025457043416e-02,        +1.414213562373e-01,        -7.492308578512e-03,        -5.032477906124e-02,        -1.897638582570e-02,        +8.001750590300e-02,        -4.864934367329e-02,        -4.025457043416e-02,        +8.641067643583e-02,        -3.839094283254e-02
 2.20800000e+02,        +1.414213562373e-01,        +8.471792059915e-02,        -3.748914732045e-02,        -4.869446318326e-02,        -3.932805030796e-02,        -1.635091427285e-02,        +8.002341995472e-02,        -8.861902419404e-03,        -5.068568538848e-02,        +1.414213562373e-01,        -4.869446318326e-02,        -3.932805030796e-02,        +8.457145870588e-02,        -3.762563292599e-02,        -8.804341974046e-03,        -5.062446827451e-02,        -1.625010324104e-02,        +7.995018026986e-02,        +1.414213562373e-01,        -1.635091427285e-02,        +8.002341995472e-02,        -8.804341974045e-03,        -5.062446827451e-02,        +8.477676139067e-02,        -3.768735184023e-02,        -4.866476728104e-02,        -3.936245205258e-02,        +1.414213562373e-01,        -8.861902419404e-03,        -5.068568538848e-02,        -1.625010324104e-02,        +7.995018026986e-02,        -4.866476728104e-02,        -3.936245205258e-02,        +8.461459015536e-02,        -3.758471354100e-02
 2.22400000e+02,        +1.414213562373e-01,        +8.299437820060e-02,        -3.661878545111e-02,        -4.870932141104e-02,        -3.848342951791e-02,        -1.367064154059e-02,        +7.987181458300e-02,        -1.023891574868e-02,        -5.098111914787e-02,        +1.414213562373e-01,        -4.870932141104e-02,        -3.848342951791e-02,        +8.285008870970e-02,        -3.675340484374e-02,        -1.017834538355e-02,        -5.092237091834e-02,        -1.357477557966e-02,        +7.979473555723e-02,        +1.414213562373e-01,        -1.367064154059e-02,        +7.987181458300e-02,        -1.017834538355e-02,        -5.092237091834e-02,        +8.304996526363e-02,        -3.681940601413e-02,        -4.868026346201e-02,        -3.851784462352e-02,        +1.414213562373e-01,        -1.023891574868e-02,        -5.098111914787e-02,        -1.357477557965e-02,        +7.979473555723e-02,        -4.868026346201e-02,        -3.851784462352e-02,        +8.289201314095e-02,        -3.671132019721e-02
 2.24000000e+02,        +1.414213562373e-01,        +8.134569303903e-02,        -3.568703920840e-02,        -4.872789572201e-02,        -3.768320575034e-02,        -1.104288158553e-02,        +7.963702264916e-02,        -1.161975833063e-02,        -5.121348963343e-02,        +1.414213562373e-01,        -4.872789572201e-02,        -3.768320575034e-02,        +8.120354463197e-02,        -3.582006955993e-02,        -1.155631801387e-02,        -5.115731745809e-02,        -1.095201993857e-02,        +7.955646257885e-02,        +1.414213562373e-01,        -1.104288158553e-02,        +7.963702264916e-02,        -1.155631801387e-02,        -5.115731745809e-02,        +8.139798190835e-02,        -3.588996913412e-02,        -4.869944483198e-02,        -3.771762312391e-02,        +1.414213562373e-01,        -1.161975833063e-02,        -5.121348963343e-02,        -1.095201993857e-02,        +7.955646257885e-02,        -4.869944483198e-02,        -3.771762312391e-02,        +8.124435738711e-02,        -3.577680431616e-02
 2.25600000e+02,        +1.414213562373e-01,        +7.977285106706e-02,        -3.469979328912e-02,        -4.875334199702e-02,        -3.692416059173e-02,        -8.468847760093e-03,        +7.932416290272e-02,        -1.300126915019e-02,        -5.138527590321e-02,        +1.414213562373e-01,        -4.875334199702e-02,        -3.692416059173e-02,        +7.963279410308e-02,        -3.483149215386e-02,        -1.293509881839e-02,        -5.133177800600e-02,        -8.383027414161e-03,        +7.924046627549e-02,        +1.414213562373e-01,        -8.468847760093e-03,        +7.932416290272e-02,        -1.293509881839e-02,        -5.133177800600e-02,        +7.982180120524e-02,        -3.490492478805e-02,        -4.872546803514e-02,        -3.695857070865e-02,        +1.414213562373e-01,        -1.300126915019e-02,        -5.138527590321e-02,        -8.383027414161e-03,        +7.924046627549e-02,        -4.872546803514e-02,        -3.695857070865e-02,        +7.967258754075e-02,        -3.478703918728e-02
 2.27200000e+02,        +1.414213562373e-01,        +7.827642829616e-02,        -3.366273934158e-02,        -4.878838739748e-02,        -3.620302862849e-02,        -5.949366358790e-03,        +7.893814324861e-02,        -1.438068752991e-02,        -5.149898229269e-02,        +1.414213562373e-01,        -4.878838739748e-02,        -3.620302862849e-02,        +7.813839772627e-02,        -3.379334476718e-02,        -1.431192662188e-02,        -5.144824860189e-02,        -5.868604608278e-03,        +7.885164052255e-02,        +1.414213562373e-01,        -5.949366358790e-03,        +7.893814324861e-02,        -1.431192662188e-02,        -5.144824860189e-02,        +7.832200321419e-02,        -3.386996368846e-02,        -4.876106096424e-02,        -3.623742341210e-02,        +1.414213562373e-01,        -1.438068752991e-02,        -5.149898229269e-02,        -5.868604608279e-03,        +7.885164052255e-02,        -4.876106096424e-02,        -3.623742341210e-02,        +7.817726074420e-02,        -3.374770462332e-02
 2.28800000e+02,        +1.414213562373e-01,        +7.685663045243e-02,        -3.258135629114e-02,        -4.883535938318e-02,        -3.551653532083e-02,        -3.484918029221e-03,        +7.848364123302e-02,        -1.575562239433e-02,        -5.155710082862e-02,        +1.414213562373e-01,        -4.883535938318e-02,        -3.551653532083e-02,        +7.672054836480e-02,        -3.271108720388e-02,        -1.568440949166e-02,        -5.150921361188e-02,        -3.409214707512e-03,        +7.839464887398e-02,        +1.414213562373e-01,        -3.484918029222e-03,        +7.848364123302e-02,        -1.568440949166e-02,        -5.150921361188e-02,        +7.689879780657e-02,        -3.279056402704e-02,        -4.880855176793e-02,        -3.555090803402e-02,        +1.414213562373e-01,        -1.575562239433e-02,        -5.155710082862e-02,        -3.409214707512e-03,        +7.839464887398e-02,        -4.880855176793e-02,        -3.555090803402e-02,        +7.675856597946e-02,        -3.266426756109e-02
 2.30400000e+02,        +1.414213562373e-01,        +7.551333148621e-02,        -3.146089604260e-02,        -4.889621556923e-02,        -3.486142857982e-02,        -1.075678099774e-03,        +7.796508999496e-02,        -1.712402063197e-02,        -5.156208002781e-02,        +1.414213562373e-01,        -4.889621556923e-02,        -3.486142857982e-02,        +7.537910929194e-02,        -3.158995280163e-02,        -1.705049319247e-02,        -5.151711449964e-02,        -1.005017489749e-03,        +7.787391067100e-02,        +1.414213562373e-01,        -1.075678099774e-03,        +7.796508999496e-02,        -1.705049319247e-02,        -5.151711449964e-02,        +7.555206314336e-02,        -3.167197719682e-02,        -4.886989869747e-02,        -3.489577373149e-02,        +1.414213562373e-01,        -1.712402063197e-02,        -5.156208002781e-02,        -1.005017489749e-03,        +7.787391067100e-02,        -4.886989869747e-02,        -3.489577373149e-02,        +7.541636227001e-02,        -3.154196793411e-02
 2.32000000e+02,        +1.414213562373e-01,        +7.424611040934e-02,        -3.030637393782e-02,        -4.897257364941e-02,        -3.423450462393e-02,        +1.278444701137e-03,        +7.738666906940e-02,        -1.848413532798e-02,        -5.151629951084e-02,        +1.414213562373e-01,        -4.897257364941e-02,        -3.423450462393e-02,        +7.411365070160e-02,        -3.043493897125e-02,        -1.840842949779e-02,        -5.147432440454e-02,        +1.344092244286e-03,        +7.729359192040e-02,        +1.414213562373e-01,        +1.278444701137e-03,        +7.738666906940e-02,        -1.840842949779e-02,        -5.147432440454e-02,        +7.428138247756e-02,        -3.051921825916e-02,        -4.894672002169e-02,        -3.426881789282e-02,        +1.414213562373e-01,        -1.848413532798e-02,        -5.151629951084e-02,        +1.344092244286e-03,        +7.729359192040e-02,        -4.894672002169e-02,        -3.426881789282e-02,        +7.415021523995e-02,        -3.038580921373e-02
 2.33600000e+02,        +1.414213562373e-01,        +7.305428607297e-02,        -2.912256334253e-02,        -4.906574077354e-02,        -3.363262871481e-02,        +3.577771521279e-03,        +7.675229942432e-02,        -1.983449448049e-02,        -5.142204983784e-02,        +1.414213562373e-01,        -4.906574077354e-02,        -3.363262871481e-02,        +7.292348420722e-02,        -2.925080180034e-02,        -1.975674497146e-02,        -5.138312793773e-02,        +3.638448188242e-03,        +7.665760034754e-02,        +1.414213562373e-01,        +3.577771521279e-03,        +7.675229942432e-02,        -1.975674497146e-02,        -5.138312793773e-02,        +7.308607889743e-02,        -2.933706052919e-02,        -4.904032339884e-02,        -3.366690689281e-02,        +1.414213562373e-01,        -1.983449448049e-02,        -5.142204983784e-02,        +3.638448188242e-03,        +7.665760034754e-02,        -4.904032339884e-02,        -3.366690689281e-02,        +7.295943165921e-02,        -2.920055301535e-02
 2.35200000e+02,        +1.414213562373e-01,        +7.193694962141e-02,        -2.791399375289e-02,        -4.917674190826e-02,        -3.305275137244e-02,        +5.822818921553e-03,        +7.606564213216e-02,        -2.117387067233e-02,        -5.128151697477e-02,        +1.414213562373e-01,        -4.917674190826e-02,        -3.305275137244e-02,        +7.180769507002e-02,        -2.804205413435e-02,        -2.109421069278e-02,        -5.124570560712e-02,        +5.878578257079e-03,        +7.596958404667e-02,        +1.414213562373e-01,        +5.822818921553e-03,        +7.606564213216e-02,        -2.109421069278e-02,        -5.124570560712e-02,        +7.196524774962e-02,        -2.813003367194e-02,        -4.915173423556e-02,        -3.308699232805e-02,        +1.414213562373e-01,        -2.117387067233e-02,        -5.128151697477e-02,        +5.878578257079e-03,        +7.596958404667e-02,        -4.915173423556e-02,        -3.308699232805e-02,        +7.184309171677e-02,        -2.799071718340e-02
 2.36800000e+02,        +1.414213562373e-01,        +7.089299446204e-02,        -2.668495184516e-02,        -4.930634683319e-02,        -3.249192065131e-02,        +8.014266835529e-03,        +7.533010010988e-02,        -2.250125204784e-02,        -5.109677081722e-02,        +1.414213562373e-01,        -4.930634683319e-02,        -3.249192065131e-02,        +7.076517199544e-02,        -2.681296657789e-02,        -2.241981327674e-02,        -5.106412230061e-02,        +8.065172688085e-03,        +7.523293318147e-02,        +1.414213562373e-01,        +8.014266835529e-03,        +7.533010010988e-02,        -2.241981327674e-02,        -5.106412230061e-02,        +7.091778658437e-02,        -2.690242473474e-02,        -4.928172268483e-02,        -3.252612331327e-02,        +1.414213562373e-01,        -2.250125204784e-02,        -5.109677081722e-02,        +8.065172688085e-03,        +7.523293318147e-02,        -4.928172268483e-02,        -3.252612331327e-02,        +7.080007886052e-02,        -2.676057679897e-02
 2.38400000e+02,        +1.414213562373e-01,        +6.992114367821e-02,        -2.543948493555e-02,        -4.945509552850e-02,        -3.194729102970e-02,        +1.015292902803e-02,        +7.454882240592e-02,        -2.381581484164e-02,        -5.086975722988e-02,        +1.414213562373e-01,        -4.945509552850e-02,        -3.194729102970e-02,        +6.979463441840e-02,        -2.556757089881e-02,        -2.373272743817e-02,        -5.084031928647e-02,        +1.019905459936e-02,        +7.445078422845e-02,        +1.414213562373e-01,        +1.015292902803e-02,        +7.454882240592e-02,        -2.373272743817e-02,        -5.084031928647e-02,        +6.994242255088e-02,        -2.565828158552e-02,        -4.943082903878e-02,        -3.198145538937e-02,        +1.414213562373e-01,        -2.381581484164e-02,        -5.086975722988e-02,        +1.019905459936e-02,        +7.445078422845e-02,        -4.943082903878e-02,        -3.198145538937e-02,        +6.982910712444e-02,        -2.551416759262e-02
 2.40000000e+02,        +1.414213562373e-01,        +6.901997488167e-02,        -2.418140636637e-02,        -4.962332179664e-02,        -3.141612942570e-02,        +1.223972606100e-02,        +7.372471056184e-02,        -2.511689762041e-02,        -5.060229309803e-02,        +1.414213562373e-01,        -4.962332179664e-02,        -3.141612942570e-02,        +6.889465726551e-02,        -2.430966536170e-02,        -2.503229026244e-02,        -5.057610922814e-02,        +1.228115302286e-02,        +7.362602630042e-02,        +1.414213562373e-01,        +1.223972606100e-02,        +7.372471056184e-02,        -2.503229026244e-02,        -5.057610922814e-02,        +6.903773723964e-02,        -2.440141827551e-02,        -4.959938735861e-02,        -3.145025655646e-02,        +1.414213562373e-01,        -2.511689762041e-02,        -5.060229309803e-02,        +1.228115302286e-02,        +7.362602630042e-02,        -4.959938735861e-02,        -3.145025655646e-02,        +6.892874593053e-02,        -2.425529128931e-02
