        f (GHz),            V_inc[1][1] (V),            Re{V[1][1]} (V),            Im{V[1][1]} (V),            Re{V[2][1]} (V),            Im{V[2][1]} (V),            V_inc[2][2] (V),            Re{V[1][2]} (V),            Im{V[1][2]} (V),            Re{V[2][2]} (V),            Im{V[2][2]} (V)
 1.48000000e+02,        +7.071067811865e+00,        +4.520499251927e+00,        +3.549643621297e+00,        +1.074646205078e-01,        +1.372839577355e+00,        +7.071067811865e+00,        +1.074646205077e-01,        +1.372839577353e+00,        +4.536812167274e+00,        +3.554172179069e+00
 1.49000000e+02,        +7.071067811865e+00,        +4.451626502888e+00,        +3.530120116320e+00,        +5.743726028538e-01,        +1.379258741460e+00,        +7.071067811865e+00,        +5.743726028534e-01,        +1.379258741459e+00,        +4.468483143869e+00,        +3.535249351054e+00
 1.50000000e+02,        +7.071067811865e+00,        +4.458861263320e+00,        +3.618425459853e+00,        +9.984716121573e-01,        +1.216579947188e+00,        +7.071067811865e+00,        +9.984716121586e-01,        +1.216579947186e+00,        +4.477011228492e+00,        +3.623972070380e+00
 1.51000000e+02,        +7.071067811865e+00,        +4.577215663190e+00,        +3.730495491325e+00,        +1.338642364988e+00,        +9.468901619271e-01,        +7.071067811865e+00,        +1.338642364988e+00,        +9.468901619265e-01,        +4.597124739655e+00,        +3.735889010712e+00
 1.52000000e+02,        +7.071067811865e+00,        +4.787696690838e+00,        +3.798543228901e+00,        +1.597603405800e+00,        +6.104371415435e-01,        +7.071067811865e+00,        +1.597603405798e+00,        +6.104371415440e-01,        +4.809468481573e+00,        +3.803083213194e+00
 1.53000000e+02,        +7.071067811865e+00,        +5.050005897605e+00,        +3.782032623254e+00,        +1.781843963730e+00,        +2.178405071353e-01,        +7.071067811865e+00,        +1.781843963730e+00,        +2.178405071357e-01,        +5.073413217239e+00,        +3.785043288271e+00
 1.54000000e+02,        +7.071067811865e+00,        +5.314746228053e+00,        +3.661398980598e+00,        +1.880986032753e+00,        -2.334214935674e-01,        +7.071067811865e+00,        +1.880986032754e+00,        -2.334214935669e-01,        +5.339253507849e+00,        +3.662340851226e+00
 1.55000000e+02,        +7.071067811865e+00,        +5.524729349497e+00,        +3.439023066146e+00,        +1.863624938541e+00,        -7.383254143205e-01,        +7.071067811865e+00,        +1.863624938544e+00,        -7.383254143176e-01,        +5.549527216811e+00,        +3.437643118108e+00
 1.56000000e+02,        +7.071067811865e+00,        +5.622349441882e+00,        +3.149355850674e+00,        +1.687642765572e+00,        -1.264028286750e+00,        +7.071067811865e+00,        +1.687642765572e+00,        -1.264028286751e+00,        +5.646497129483e+00,        +3.145878331088e+00
 1.57000000e+02,        +7.071067811865e+00,        +5.573461947083e+00,        +2.864315691176e+00,        +1.327825676932e+00,        -1.740215021095e+00,        +7.071067811865e+00,        +1.327825676930e+00,        -1.740215021097e+00,        +5.596212619453e+00,        +2.859547382269e+00
 1.58000000e+02,        +7.071067811865e+00,        +5.397626209411e+00,        +2.672272703220e+00,        +8.088780606905e-01,        -2.078570981191e+00,        +7.071067811865e+00,        +8.088780606876e-01,        -2.078570981192e+00,        +5.418834036232e+00,        +2.667422742912e+00
 1.59000000e+02,        +7.071067811865e+00,        +5.170683236889e+00,        +2.631084126097e+00,        +2.097732926268e-01,        -2.219193466223e+00,        +7.071067811865e+00,        +2.097732926224e-01,        -2.219193466220e+00,        +5.190985362522e+00,        +2.627280455834e+00
 1.60000000e+02,        +7.071067811865e+00,        +4.984453520845e+00,        +2.736059101588e+00,        -3.753209593585e-01,        -2.162200545512e+00,        +7.071067811865e+00,        -3.753209593567e-01,        -2.162200545512e+00,        +5.005038896287e+00,        +2.733874144151e+00
 1.61000000e+02,        +7.071067811865e+00,        +4.900407075260e+00,        +2.933622164352e+00,        -8.821005811586e-01,        -1.953517353576e+00,        +7.071067811865e+00,        -8.821005811601e-01,        -1.953517353577e+00,        +4.922569327028e+00,        +2.932918699423e+00
 1.62000000e+02,        +7.071067811865e+00,        +4.935797026303e+00,        +3.157860568240e+00,        -1.288220646110e+00,        -1.647823884219e+00,        +7.071067811865e+00,        -1.288220646110e+00,        -1.647823884217e+00,        +4.960585754605e+00,        +3.157930107371e+00
 1.63000000e+02,        +7.071067811865e+00,        +5.076584263100e+00,        +3.354919429824e+00,        -1.597773968614e+00,        -1.284055189368e+00,        +7.071067811865e+00,        -1.597773968615e+00,        -1.284055189364e+00,        +5.104651596140e+00,        +3.354701150627e+00
 1.64000000e+02,        +7.071067811865e+00,        +5.293606979976e+00,        +3.488476257999e+00,        -1.821348160729e+00,        -8.808989672082e-01,        +7.071067811865e+00,        -1.821348160729e+00,        -8.808989672070e-01,        +5.325164948406e+00,        +3.486728095253e+00
 1.65000000e+02,        +7.071067811865e+00,        +5.550817282930e+00,        +3.536897142911e+00,        -1.962728307472e+00,        -4.431636785952e-01,        +7.071067811865e+00,        -1.962728307470e+00,        -4.431636785973e-01,        +5.585607174202e+00,        +3.532320424242e+00
 1.66000000e+02,        +7.071067811865e+00,        +5.806695576722e+00,        +3.491673859566e+00,        -2.012383851000e+00,        +2.795731674731e-02,        +7.071067811865e+00,        -2.012383850999e+00,        +2.795731675174e-02,        +5.843932128241e+00,        +3.483058289792e+00
 1.67000000e+02,        +7.071067811865e+00,        +6.014587175632e+00,        +3.361473905676e+00,        -1.946934486703e+00,        +5.222560130481e-01,        +7.071067811865e+00,        -1.946934486703e+00,        +5.222560130499e-01,        +6.052919906649e+00,        +3.347940437412e+00
 1.68000000e+02,        +7.071067811865e+00,        +6.129590465300e+00,        +3.180874861719e+00,        -1.737702953466e+00,        +1.006740942458e+00,        +7.071067811865e+00,        -1.737702953465e+00,        +1.006740942459e+00,        +6.167215587060e+00,        +3.162241663689e+00
 1.69000000e+02,        +7.071067811865e+00,        +6.128282812853e+00,        +3.014505116457e+00,        -1.372589708542e+00,        +1.418939496911e+00,        +7.071067811865e+00,        -1.372589708540e+00,        +1.418939496909e+00,        +6.163381519737e+00,        +2.991635843497e+00
 1.70000000e+02,        +7.071067811865e+00,        +6.034560792221e+00,        +2.939791610952e+00,        -8.837680718127e-01,        +1.683142188401e+00,        +7.071067811865e+00,        -8.837680718141e-01,        +1.683142188402e+00,        +6.066054997570e+00,        +2.914565743006e+00
 1.71000000e+02,        +7.071067811865e+00,        +5.923730877999e+00,        +3.005279466322e+00,        -3.530013912671e-01,        +1.751924095849e+00,        +7.071067811865e+00,        -3.530013912643e-01,        +1.751924095849e+00,        +5.951908339943e+00,        +2.979912473703e+00
 1.72000000e+02,        +7.071067811865e+00,        +5.885751928437e+00,        +3.198260313856e+00,        +1.245174061657e-01,        +1.638546244924e+00,        +7.071067811865e+00,        +1.245174061656e-01,        +1.638546244924e+00,        +5.912180917591e+00,        +3.174306715408e+00
 1.73000000e+02,        +7.071067811865e+00,        +5.977474438450e+00,        +3.456950453575e+00,        +4.875537675429e-01,        +1.404618463592e+00,        +7.071067811865e+00,        +4.875537675435e-01,        +1.404618463592e+00,        +6.004248743021e+00,        +3.434720119684e+00
 1.74000000e+02,        +7.071067811865e+00,        +6.207367434676e+00,        +3.710425112611e+00,        +7.235845895772e-01,        +1.119965430606e+00,        +7.071067811865e+00,        +7.235845895753e-01,        +1.119965430607e+00,        +6.236306279311e+00,        +3.689083737700e+00
